CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
F30616,1339,E,1.0,57:45.0,18/12/2019,12/12/2019 00:00,17/01/2020,,62060.0,0.0,0.0
F30617,1339,E,1.0,59:28.0,18/12/2019,11/12/2019 00:00,17/01/2020,,22800.0,0.0,0.0
F30618,871,C,1.0,01:56.0,18/12/2019,13/12/2019 00:00,02/01/2020,18/12/2019,2835.0,0.0,0.0
F30619,5926,E,2.0,12:45.0,18/12/2019,18/12/2019 00:00,18/12/2019,,2835.0,0.0,0.0
F30620,6457,E,2.0,39:07.0,18/12/2019,02/12/2019 00:00,18/12/2019,,4545.0,0.0,0.0
F30621,2269,E,3.0,53:06.0,18/12/2019,11/12/2019 00:00,16/02/2020,,9600.0,0.0,0.0
F30622,537,E,2.0,12:05.0,18/12/2019,02/12/2019 00:00,17/01/2020,,10731.6,0.0,0.0
F30623,5088,E,2.0,08:26.0,18/12/2019,09/12/2019 00:00,18/12/2019,,8876.36,0.0,0.0
F30624,5088,E,6.0,17:31.0,18/12/2019,18/12/2019 00:00,18/12/2019,,361.32,0.0,0.0
F30625,2941,E,3.0,25:09.0,18/12/2019,18/12/2019 00:00,18/12/2019,,347.2875,0.0,0.0
F30626,2390,E,1.0,29:59.0,18/12/2019,18/12/2019 00:00,17/01/2020,,1600.0,0.0,0.0
F30627,6865,E,2.0,08:02.0,18/12/2019,18/12/2019 00:00,18/12/2019,,278.51,0.0,0.0
F30628,1020,E,6.0,47:01.0,18/12/2019,18/12/2019 00:00,17/01/2020,,347.2875,0.0,0.0
F30629,806,E,2.0,03:55.0,18/12/2019,02/12/2019 00:00,02/01/2020,,3029.28,0.0,0.0
F30630,3521,E,6.0,56:24.0,18/12/2019,18/12/2019 00:00,18/12/2019,,411.8,0.0,0.0
F30631,6381,E,2.0,06:23.0,18/12/2019,18/12/2019 00:00,18/12/2019,,640.8,0.0,0.0
F30632,6976,E,6.0,05:51.0,18/12/2019,18/12/2019 00:00,18/12/2019,,3256.0275,0.0,0.0
F30633,484,E,3.0,54:11.0,19/12/2019,19/12/2019 00:00,03/01/2020,,2096.3,0.0,0.0
F30634,6901,E,2.0,36:49.0,19/12/2019,11/12/2019 00:00,19/12/2019,,474.75,0.0,0.0
F30635,1784,E,2.0,43:45.0,19/12/2019,19/12/2019 00:00,03/01/2020,,1449.42,0.0,0.0
F30636,5309,E,2.0,09:39.0,19/12/2019,19/12/2019 00:00,19/12/2019,,1794.0,0.0,0.0
F30637,6022,E,3.0,13:40.0,19/12/2019,05/12/2019 00:00,19/12/2019,,5197.5,0.0,0.0
F30638,6158,E,2.0,16:24.0,19/12/2019,19/12/2019 00:00,19/12/2019,,824.0,0.0,0.0
F30639,5926,E,2.0,29:32.0,19/12/2019,19/12/2019 00:00,19/12/2019,,1135.58,0.0,0.0
F30640,4535,E,6.0,49:23.0,19/12/2019,19/12/2019 00:00,19/12/2019,,270.0,0.0,0.0
F30641,3856,E,3.0,50:12.0,19/12/2019,11/12/2019 00:00,19/12/2019,,3872.0,0.0,0.0
F30642,6342,C,2.0,59:50.0,19/12/2019,19/12/2019 00:00,19/12/2019,20/12/2019,228.0,0.0,0.0
F30643,6961,E,6.0,04:38.0,19/12/2019,19/12/2019 00:00,19/12/2019,,771.63,0.0,0.0
F30644,5561,E,1.0,31:14.0,19/12/2019,09/12/2019 00:00,19/12/2019,,28963.3,0.0,0.0
F30645,6196,E,,43:22.0,19/12/2019,19/12/2019 00:00,19/12/2019,,1181.7,0.0,0.0
F30646,5926,E,2.0,36:47.0,19/12/2019,19/12/2019 00:00,19/12/2019,,8240.1,0.0,0.0
F30647,5926,E,2.0,58:30.0,19/12/2019,19/12/2019 00:00,19/12/2019,,1651.45,0.0,0.0
F30648,6722,E,,18:11.0,19/12/2019,19/12/2019 00:00,19/12/2019,,43000.0,0.0,0.0
F30649,4548,E,2.0,54:09.0,20/12/2019,20/12/2019 00:00,20/12/2019,,2085.65,0.0,0.0
F30650,6405,E,2.0,36:25.0,20/12/2019,20/12/2019 00:00,20/12/2019,,3657.76,0.0,0.0
F30651,6342,E,2.0,38:33.0,20/12/2019,20/12/2019 00:00,20/12/2019,,228.0,0.0,0.0
F30652,5598,E,2.0,56:03.0,20/12/2019,09/12/2019 00:00,20/12/2019,,3362.0,0.0,0.0
F30653,5926,E,2.0,01:52.0,20/12/2019,19/12/2019 00:00,20/12/2019,,2227.6,222.76,0.0
F30654,6975,E,6.0,36:21.0,20/12/2019,20/12/2019 00:00,20/12/2019,,640.5,0.0,0.0
F30655,3959,E,3.0,43:35.0,20/12/2019,20/12/2019 00:00,20/12/2019,,864.0,0.0,0.0
F30656,5926,E,3.0,00:02.0,20/12/2019,20/12/2019 00:00,20/12/2019,,218.55,0.0,0.0
F30657,5926,E,3.0,12:35.0,20/12/2019,20/12/2019 00:00,20/12/2019,,690.5,0.0,0.0
F30658,6964,E,2.0,33:02.0,20/12/2019,11/12/2019 00:00,20/12/2019,,591.21,0.0,0.0
F30659,5973,E,2.0,41:08.0,20/12/2019,04/12/2019 00:00,20/12/2019,,1124.12,0.0,0.0
F30660,6977,E,6.0,40:12.0,20/12/2019,20/12/2019 00:00,20/12/2019,,1282.32,0.0,0.0
F30661,5926,C,2.0,21:59.0,20/12/2019,20/12/2019 00:00,20/12/2019,02/01/2020,1034.48,0.0,0.0
F30662,5926,E,2.0,24:03.0,20/12/2019,20/12/2019 00:00,20/12/2019,,1034.4827,0.0,0.0
F30663,5926,E,2.0,26:36.0,20/12/2019,20/12/2019 00:00,20/12/2019,,6000.0,0.0,0.0
F30664,5926,C,2.0,35:07.0,20/12/2019,20/12/2019 00:00,20/12/2019,02/01/2020,14600.0,0.0,0.0
F30665,5926,E,2.0,02:48.0,20/12/2019,20/12/2019 00:00,20/12/2019,,9350.0,0.0,0.0
F30666,6950,E,2.0,05:40.0,20/12/2019,27/11/2019 00:00,20/12/2019,,9353.47,0.0,0.0
F30667,6454,E,2.0,22:45.0,20/12/2019,20/12/2019 00:00,20/12/2019,,1293.1034,0.0,0.0
F30668,925,E,1.0,31:27.0,20/12/2019,11/12/2019 00:00,18/02/2020,,1800.0,0.0,0.0
F30669,925,E,1.0,35:43.0,20/12/2019,11/12/2019 00:00,18/02/2020,,2261.0,0.0,0.0
F30670,4889,E,3.0,54:39.0,20/12/2019,20/12/2019 00:00,20/12/2019,,2432.16,0.0,0.0
F30671,6725,E,3.0,29:53.0,23/12/2019,23/12/2019 00:00,23/12/2019,,140.0,0.0,0.0
F30672,5926,E,3.0,06:48.0,23/12/2019,23/12/2019 00:00,23/12/2019,,4729.73,0.0,0.0
F30673,6974,E,3.0,16:42.0,23/12/2019,23/12/2019 00:00,23/12/2019,,1452.9375,0.0,0.0
F30674,6974,E,3.0,20:47.0,23/12/2019,23/12/2019 00:00,23/12/2019,,1452.9375,0.0,0.0
F30675,6965,E,3.0,47:22.0,23/12/2019,20/12/2019 00:00,23/12/2019,,5749.9,0.0,0.0
F30676,5926,E,3.0,26:05.0,23/12/2019,23/12/2019 00:00,23/12/2019,,689.6277,0.0,0.0
F30677,5926,E,3.0,45:30.0,23/12/2019,23/12/2019 00:00,23/12/2019,,2060.0,0.0,0.0
F30678,6725,E,3.0,35:55.0,23/12/2019,23/12/2019 00:00,23/12/2019,,175.0,0.0,0.0
F30679,6786,E,3.0,38:31.0,23/12/2019,23/12/2019 00:00,23/12/2019,,3017.0,0.0,0.0
F30680,5926,E,3.0,54:23.0,23/12/2019,23/12/2019 00:00,23/12/2019,,270.0,0.0,0.0
F30681,6441,E,3.0,17:28.0,24/12/2019,11/12/2019 00:00,24/12/2019,,3488.4,0.0,0.0
F30683,6978,E,3.0,58:46.0,24/12/2019,24/12/2019 00:00,24/12/2019,,14600.0,0.0,0.0
F30684,6946,E,2.0,52:05.0,03/01/2020,03/01/2020 00:00,03/01/2020,,300.0,0.0,0.0
F30685,6921,E,2.0,13:19.0,03/01/2020,03/01/2020 00:00,03/01/2020,,184.0,0.0,0.0
F30686,5926,E,2.0,17:15.0,03/01/2020,02/01/2020 00:00,03/01/2020,,841.4,0.0,0.0
F30687,6491,E,3.0,19:04.0,03/01/2020,02/01/2020 00:00,03/01/2020,,857.5,0.0,0.0
F30688,5956,E,2.0,22:25.0,03/01/2020,02/01/2020 00:00,03/01/2020,,447.3,0.0,0.0
F30689,6952,E,3.0,24:41.0,03/01/2020,11/12/2019 00:00,03/01/2020,,1457.81,0.0,0.0
F30690,2837,E,3.0,26:35.0,03/01/2020,02/01/2020 00:00,03/01/2020,,375.0,0.0,0.0
F30691,6232,E,3.0,28:12.0,03/01/2020,02/01/2020 00:00,03/01/2020,,428.75,0.0,0.0
F30692,3912,E,1.0,33:36.0,03/01/2020,03/01/2020 00:00,02/02/2020,,1872.822,0.0,0.0
F30693,5819,E,6.0,40:09.0,03/01/2020,03/01/2020 00:00,03/01/2020,,857.5,0.0,0.0
F30694,7001,E,3.0,01:54.0,03/01/2020,03/01/2020 00:00,03/01/2020,,114.8,0.0,0.0
F30695,5072,E,2.0,06:51.0,03/01/2020,03/01/2020 00:00,03/01/2020,,777.95,0.0,0.0
F30696,4737,E,3.0,28:42.0,03/01/2020,03/01/2020 00:00,03/01/2020,,3465.0,0.0,0.0
F30697,3803,E,6.0,39:17.0,03/01/2020,03/01/2020 00:00,18/01/2020,,896.04,0.0,0.0
F30698,3630,E,2.0,20:30.0,03/01/2020,03/01/2020 00:00,18/01/2020,,1519.8275,0.0,0.0
F30699,5926,E,2.0,39:42.0,06/01/2020,06/01/2020 00:00,06/01/2020,,5352.0,0.0,0.0
F30701,2768,E,3.0,50:16.0,06/01/2020,11/12/2019 00:00,05/02/2020,,2970.0,0.0,0.0
F30702,2029,E,3.0,54:24.0,06/01/2020,13/12/2019 00:00,21/01/2020,,20047.49,0.0,0.0
F30703,2768,E,3.0,38:29.0,06/01/2020,19/12/2019 00:00,05/02/2020,,4845.75,0.0,0.0
F30704,7003,E,2.0,05:25.0,06/01/2020,06/01/2020 00:00,06/01/2020,,327.62,0.0,0.0
F30705,7004,E,2.0,15:20.0,06/01/2020,06/01/2020 00:00,06/01/2020,,640.681,0.0,0.0
F30706,6739,E,2.0,55:09.0,06/01/2020,06/01/2020 00:00,06/01/2020,,84.0,0.0,0.0
F30707,5926,E,2.0,10:33.0,06/01/2020,06/01/2020 00:00,06/01/2020,,1366.0,0.0,0.0
F30708,4631,E,2.0,07:17.0,06/01/2020,06/01/2020 00:00,05/02/2020,,4350.0,652.5,0.0
F30709,4649,E,2.0,53:53.0,06/01/2020,06/01/2020 00:00,06/01/2020,,693.0,0.0,0.0
F30710,6926,E,6.0,45:12.0,06/01/2020,02/01/2020 00:00,06/01/2020,,1530.0,0.0,0.0
F30711,5728,E,1.0,09:01.0,07/01/2020,10/01/2020 00:00,15/01/2020,,10814.9,0.0,0.0
F30712,5926,E,2.0,40:31.0,07/01/2020,03/01/2020 00:00,07/01/2020,,1275.875,0.0,0.0
F30713,6205,E,2.0,02:48.0,07/01/2020,06/12/2019 00:00,07/01/2020,,9541.7,477.09,0.0
F30714,6205,E,2.0,11:25.0,07/01/2020,07/01/2020 00:00,07/01/2020,,340.63,0.0,0.0
F30715,1965,E,2.0,28:05.0,07/01/2020,07/01/2020 00:00,22/01/2020,,9135.0,1370.25,0.0
F30716,361,E,2.0,55:09.0,07/01/2020,07/01/2020 00:00,07/01/2020,,227.5,0.0,0.0
F30719,5855,E,2.0,50:12.0,07/01/2020,07/01/2020 00:00,07/01/2020,,682.5,0.0,0.0
F30720,3916,E,1.0,05:05.0,07/01/2020,07/01/2020 00:00,22/01/2020,,2191.0,0.0,0.0
F30721,5926,E,2.0,54:17.0,07/01/2020,07/01/2020 00:00,07/01/2020,,848.14,0.0,0.0
F30722,3630,E,2.0,50:48.0,07/01/2020,07/01/2020 00:00,22/01/2020,,1669.6,0.0,0.0
F30723,3630,E,2.0,52:53.0,07/01/2020,07/01/2020 00:00,22/01/2020,,1252.2,0.0,0.0
F30724,3630,E,2.0,54:15.0,07/01/2020,07/01/2020 00:00,22/01/2020,,627.5,0.0,0.0
F30725,5855,E,2.0,56:55.0,07/01/2020,07/01/2020 00:00,07/01/2020,,115.0,0.0,0.0
F30726,941,E,3.0,58:55.0,08/01/2020,02/01/2020 00:00,07/02/2020,,4850.0,0.0,0.0
F30728,644,E,1.0,41:18.0,08/01/2020,16/12/2019 00:00,08/03/2020,,11794.2,0.0,0.0
F30729,5872,E,,50:46.0,08/01/2020,08/01/2020 00:00,08/01/2020,,775.862,0.0,0.0
F30730,6322,E,2.0,57:05.0,08/01/2020,02/01/2020 00:00,08/01/2020,,7635.87,0.0,0.0
F30732,5691,E,2.0,56:30.0,08/01/2020,08/01/2020 00:00,08/01/2020,,936.0,0.0,0.0
F30733,5855,E,2.0,03:11.0,08/01/2020,08/01/2020 00:00,08/01/2020,,1114.0,0.0,0.0
F30735,6202,E,2.0,15:12.0,08/01/2020,08/01/2020 00:00,08/01/2020,,1193.28,0.0,0.0
F30736,3032,E,2.0,18:32.0,08/01/2020,08/01/2020 00:00,08/01/2020,,548.28,0.0,0.0
F30737,4635,E,2.0,54:29.0,08/01/2020,09/12/2019 00:00,07/02/2020,,7743.3,0.0,0.0
F30738,6787,E,2.0,22:12.0,08/01/2020,08/01/2020 00:00,08/01/2020,,255.0,0.0,0.0
F30739,6547,E,2.0,57:08.0,08/01/2020,08/01/2020 00:00,08/01/2020,,200.0,0.0,0.0
F30740,5148,E,2.0,07:19.0,08/01/2020,08/01/2020 00:00,23/01/2020,,252.1551,0.0,0.0
F30741,4486,E,2.0,40:51.0,08/01/2020,08/01/2020 00:00,08/01/2020,,1900.5,0.0,0.0
F30742,6978,E,2.0,32:09.0,08/01/2020,08/01/2020 00:00,08/01/2020,,14600.0,0.0,0.0
F30743,3133,E,2.0,15:45.0,09/01/2020,09/01/2020 00:00,09/01/2020,,142.26,0.0,0.0
F30744,203,E,2.0,26:52.0,09/01/2020,09/01/2020 00:00,09/01/2020,,900.0,0.0,0.0
F30745,7006,E,3.0,05:55.0,09/01/2020,09/01/2020 00:00,09/01/2020,,7200.0,0.0,0.0
F30746,5173,E,2.0,07:54.0,09/01/2020,09/01/2020 00:00,09/01/2020,,233.49,0.0,0.0
F30747,5926,E,2.0,09:56.0,09/01/2020,08/01/2020 00:00,09/01/2020,,252.16,0.0,0.0
F30748,5956,E,3.0,42:28.0,09/01/2020,09/01/2020 00:00,09/01/2020,,959.5,0.0,0.0
F30749,7007,E,2.0,49:36.0,09/01/2020,09/01/2020 00:00,09/01/2020,,154.0,0.0,0.0
F30750,6962,E,2.0,58:25.0,09/01/2020,09/01/2020 00:00,09/01/2020,,2112.1,0.0,0.0
F30751,3931,E,2.0,01:41.0,09/01/2020,09/01/2020 00:00,09/01/2020,,595.98,0.0,0.0
F30752,7008,E,2.0,10:19.0,09/01/2020,09/01/2020 00:00,09/01/2020,,1854.0,0.0,0.0
F30753,7009,E,2.0,36:07.0,09/01/2020,09/01/2020 00:00,09/01/2020,,344.85,0.0,0.0
F30754,3513,E,3.0,13:43.0,09/01/2020,09/01/2020 00:00,24/01/2020,,93.45,0.0,0.0
F30755,7010,E,2.0,45:02.0,09/01/2020,09/01/2020 00:00,09/01/2020,,252.16,0.0,0.0
F30756,2163,E,,05:08.0,09/01/2020,09/01/2020 00:00,09/01/2020,,1144.84,0.0,0.0
F30757,5886,E,3.0,07:58.0,09/01/2020,10/01/2020 00:00,08/02/2020,,16144.56,0.0,0.0
F30758,5926,E,2.0,21:42.0,10/01/2020,10/01/2020 00:00,10/01/2020,,1203.0,0.0,0.0
F30759,2465,C,1.0,21:12.0,10/01/2020,10/01/2020 00:00,25/01/2020,22/01/2020,4230.0,0.0,0.0
F30760,5108,E,2.0,27:55.0,10/01/2020,10/01/2020 00:00,10/01/2020,,90.0,0.0,0.0
F30761,6301,E,2.0,13:04.0,10/01/2020,10/01/2020 00:00,10/01/2020,,838.2,0.0,0.0
F30762,2746,E,2.0,11:01.0,10/01/2020,09/12/2019 00:00,10/01/2020,,3570.22,0.0,0.0
F30763,4563,E,2.0,28:11.0,10/01/2020,10/01/2020 00:00,10/01/2020,,1274.0,0.0,0.0
F30764,7004,E,2.0,51:08.0,10/01/2020,06/01/2020 00:00,10/01/2020,,1281.4,0.0,0.0
F30765,5926,E,2.0,12:12.0,10/01/2020,10/01/2020 00:00,10/01/2020,,258.62,0.0,0.0
F30766,6825,E,2.0,20:21.0,10/01/2020,07/01/2020 00:00,10/01/2020,,2572.39,0.0,0.0
F30767,6777,E,2.0,53:49.0,10/01/2020,10/01/2020 00:00,10/01/2020,,1120.0,0.0,0.0
F30768,6576,E,3.0,58:15.0,13/01/2020,07/01/2020 00:00,13/01/2020,,3562.8,0.0,0.0
F30769,6949,E,3.0,58:54.0,13/01/2020,27/11/2019 00:00,12/02/2020,,5429.2,0.0,0.0
F30770,5037,E,2.0,19:26.0,13/01/2020,13/01/2020 00:00,13/01/2020,,950.425,0.0,0.0
F30771,5926,E,2.0,21:38.0,13/01/2020,13/01/2020 00:00,13/01/2020,,546.0,0.0,0.0
F30772,6787,E,2.0,47:19.0,13/01/2020,13/01/2020 00:00,13/01/2020,,68.2054,0.0,0.0
F30773,1339,E,1.0,47:30.0,13/01/2020,12/12/2019 00:00,12/02/2020,,7132.2,0.0,0.0
F30774,6433,E,2.0,53:08.0,13/01/2020,13/01/2020 00:00,13/01/2020,,224.2,0.0,0.0
F30775,1089,E,2.0,53:45.0,13/01/2020,13/01/2020 00:00,13/01/2020,,347.2875,0.0,0.0
F30776,7010,E,2.0,07:20.0,13/01/2020,13/01/2020 00:00,13/01/2020,,724.5,0.0,0.0
F30777,5926,E,2.0,13:19.0,13/01/2020,13/01/2020 00:00,13/01/2020,,281.1375,0.0,0.0
F30778,7013,E,2.0,56:39.0,13/01/2020,13/01/2020 00:00,13/01/2020,,814.6551,0.0,0.0
F30779,6330,E,2.0,20:21.0,13/01/2020,13/01/2020 00:00,13/01/2020,,1014.0,0.0,0.0
F30780,5926,E,2.0,38:15.0,13/01/2020,13/01/2020 00:00,13/01/2020,,1496.0,0.0,0.0
F30781,4430,C,1.0,00:27.0,14/01/2020,14/01/2020 00:00,14/01/2020,06/02/2020,7771.0,0.0,0.0
F30783,6396,E,2.0,33:36.0,14/01/2020,14/01/2020 00:00,14/01/2020,,1626.0,0.0,0.0
F30784,2357,E,2.0,55:33.0,14/01/2020,06/01/2020 00:00,14/01/2020,,9350.0,0.0,0.0
F30785,7011,E,3.0,09:15.0,14/01/2020,10/01/2020 00:00,14/01/2020,,3500.0,0.0,0.0
F30786,6547,E,2.0,22:18.0,14/01/2020,08/01/2020 00:00,14/01/2020,,813.88,0.0,0.0
F30787,6658,E,2.0,44:09.0,14/01/2020,14/01/2020 00:00,14/01/2020,,360.0,0.0,0.0
F30788,5926,E,2.0,47:05.0,14/01/2020,14/01/2020 00:00,14/01/2020,,1925.0,0.0,0.0
F30789,3926,E,1.0,44:28.0,14/01/2020,14/01/2020 00:00,13/02/2020,,1733.16,0.0,0.0
F30790,1339,E,1.0,46:27.0,14/01/2020,14/01/2020 00:00,13/02/2020,,6080.0,0.0,0.0
F30791,6848,E,2.0,55:39.0,14/01/2020,29/11/2019 00:00,14/01/2020,,1939.66,0.0,0.0
F30792,7015,E,2.0,59:38.0,14/01/2020,14/01/2020 00:00,14/01/2020,,350.0,0.0,0.0
F30793,6290,E,3.0,44:15.0,14/01/2020,14/01/2020 00:00,14/01/2020,,475.2125,0.0,0.0
F30794,5926,E,2.0,34:43.0,14/01/2020,14/01/2020 00:00,14/01/2020,,111.0,0.0,0.0
F30795,403,E,2.0,53:23.0,14/01/2020,14/01/2020 00:00,14/01/2020,,514.56,0.0,0.0
F30796,93,E,3.0,27:50.0,15/01/2020,13/01/2020 00:00,15/01/2020,,2562.0,0.0,0.0
F30797,4602,E,2.0,30:49.0,15/01/2020,15/01/2020 00:00,30/01/2020,,857.5,0.0,0.0
F30798,6902,E,2.0,28:29.0,15/01/2020,15/01/2020 00:00,15/01/2020,,240.0,0.0,0.0
F30799,6917,E,2.0,23:53.0,15/01/2020,02/12/2019 00:00,15/01/2020,,1150.0,0.0,0.0
F30800,6777,E,2.0,34:27.0,15/01/2020,15/01/2020 00:00,15/01/2020,,2880.0,0.0,0.0
F30801,5214,E,2.0,15:55.0,15/01/2020,15/01/2020 00:00,15/01/2020,,252.16,0.0,0.0
F30802,6901,E,2.0,38:29.0,15/01/2020,15/01/2020 00:00,15/01/2020,,144.84,0.0,0.0
F30803,5424,E,2.0,43:42.0,15/01/2020,15/01/2020 00:00,15/01/2020,,3052.0,0.0,0.0
F30804,4029,E,2.0,55:50.0,15/01/2020,15/01/2020 00:00,15/01/2020,,1789.6,0.0,0.0
F30805,1158,E,3.0,47:41.0,15/01/2020,15/01/2020 00:00,15/01/2020,,1956.66,0.0,0.0
F30806,6158,E,2.0,00:12.0,15/01/2020,15/01/2020 00:00,15/01/2020,,516.25,0.0,0.0
F30807,7016,E,2.0,03:24.0,15/01/2020,15/01/2020 00:00,15/01/2020,,539.0,0.0,0.0
F30809,4598,E,1.0,51:25.0,15/01/2020,14/01/2020 00:00,14/02/2020,,17908.9,0.0,0.0
F30811,7018,E,3.0,44:37.0,16/01/2020,16/01/2020 00:00,16/01/2020,,198.0,0.0,0.0
F30812,5926,E,2.0,06:52.0,16/01/2020,15/01/2020 00:00,16/01/2020,,491.52,0.0,0.0
F30813,4859,E,2.0,20:00.0,16/01/2020,08/01/2020 00:00,31/01/2020,,22160.289,0.0,0.0
F30814,2901,E,2.0,21:16.0,16/01/2020,06/01/2020 00:00,15/02/2020,,1511.22,0.0,0.0
F30815,6369,E,2.0,01:56.0,16/01/2020,16/01/2020 00:00,16/01/2020,,1415.505,0.0,0.0
F30816,361,E,2.0,16:46.0,16/01/2020,16/01/2020 00:00,16/01/2020,,584.0,0.0,0.0
F30817,6174,E,3.0,34:41.0,16/01/2020,23/12/2019 00:00,16/01/2020,,1047.6,0.0,0.0
F30818,5926,E,2.0,54:24.0,16/01/2020,16/01/2020 00:00,16/01/2020,,749.0,0.0,0.0
F30819,6901,E,2.0,11:43.0,16/01/2020,16/01/2020 00:00,16/01/2020,,398.61,0.0,0.0
F30820,6845,E,2.0,15:52.0,16/01/2020,16/01/2020 00:00,16/01/2020,,568.11,0.0,0.0
F30821,3686,E,2.0,41:41.0,16/01/2020,14/01/2020 00:00,31/01/2020,,1668.4,0.0,0.0
F30822,6954,E,3.0,00:57.0,16/01/2020,17/01/2020 00:00,16/01/2020,,3412.5,0.0,0.0
F30823,5572,E,2.0,13:21.0,16/01/2020,16/01/2020 00:00,16/01/2020,,396.0,0.0,0.0
F30824,5926,E,2.0,46:33.0,16/01/2020,16/01/2020 00:00,16/01/2020,,1197.28,0.0,0.0
F30825,3655,E,3.0,53:19.0,16/01/2020,17/01/2020 00:00,16/01/2020,,3800.0,0.0,0.0
F30826,5926,E,2.0,03:22.0,17/01/2020,17/01/2020 00:00,17/01/2020,,554.0,0.0,0.0
F30827,6962,E,2.0,27:28.0,17/01/2020,17/01/2020 00:00,17/01/2020,,1160.0,0.0,0.0
F30828,6434,E,2.0,27:55.0,17/01/2020,17/01/2020 00:00,17/01/2020,,1085.0,0.0,0.0
F30829,0,E,2.0,44:04.0,17/01/2020,17/01/2020 00:00,17/01/2020,,250.0,0.0,0.0
F30830,5926,E,2.0,56:49.0,17/01/2020,17/01/2020 00:00,17/01/2020,,2873.44,0.0,0.0
F30831,5926,E,2.0,35:27.0,17/01/2020,16/01/2020 00:00,17/01/2020,,182.3625,0.0,0.0
F30832,6787,E,2.0,29:16.0,17/01/2020,14/01/2020 00:00,17/01/2020,,990.65,0.0,0.0
F30833,5728,E,1.0,20:37.0,20/01/2020,17/01/2020 00:00,28/01/2020,,11495.2,0.0,0.0
F30834,5926,E,2.0,24:51.0,20/01/2020,17/01/2020 00:00,20/01/2020,,750.0,0.0,0.0
F30835,4631,E,2.0,38:37.0,20/01/2020,20/01/2020 00:00,19/02/2020,,20948.2,3142.23,0.0
F30836,3058,E,2.0,00:39.0,20/01/2020,20/01/2020 00:00,20/01/2020,,740.0,0.0,0.0
F30837,3107,E,2.0,11:20.0,20/01/2020,20/01/2020 00:00,20/01/2020,,85.68,0.0,0.0
F30838,3379,E,2.0,28:08.0,20/01/2020,20/01/2020 00:00,20/01/2020,,332.5,0.0,0.0
F30839,5926,E,2.0,12:58.0,20/01/2020,20/01/2020 00:00,20/01/2020,,412.0,0.0,0.0
F30840,2570,E,2.0,16:41.0,20/01/2020,20/01/2020 00:00,20/01/2020,,132.2775,0.0,0.0
F30841,6202,E,2.0,30:04.0,20/01/2020,10/01/2020 00:00,20/01/2020,,280.18,0.0,0.0
F30842,7012,E,2.0,35:59.0,20/01/2020,13/01/2020 00:00,20/01/2020,,6300.0,0.0,0.0
F30843,7021,E,2.0,37:07.0,20/01/2020,20/01/2020 00:00,20/01/2020,,152.7756,0.0,0.0
F30844,3107,E,2.0,39:56.0,20/01/2020,20/01/2020 00:00,20/01/2020,,642.6,0.0,0.0
F30845,3058,E,2.0,46:44.0,20/01/2020,14/01/2020 00:00,20/01/2020,,1197.0,0.0,0.0
F30846,6048,E,2.0,48:27.0,20/01/2020,20/01/2020 00:00,20/01/2020,,620.0,0.0,0.0
F30847,5926,E,1.0,35:24.0,21/01/2020,23/01/2020 00:00,21/01/2020,,1080.0,0.0,0.0
F30848,871,E,1.0,38:01.0,21/01/2020,20/01/2020 00:00,05/02/2020,,13125.0,0.0,0.0
F30849,5148,E,2.0,02:42.0,21/01/2020,21/01/2020 00:00,05/02/2020,,252.16,0.0,0.0
F30850,5926,E,2.0,38:55.0,21/01/2020,21/01/2020 00:00,21/01/2020,,767.25,0.0,0.0
F30851,4797,E,2.0,56:45.0,21/01/2020,15/01/2020 00:00,05/02/2020,,530.1,0.0,0.0
F30852,3573,E,2.0,28:38.0,21/01/2020,21/01/2020 00:00,21/01/2020,,702.69,0.0,0.0
F30853,5926,E,2.0,32:06.0,21/01/2020,21/01/2020 00:00,21/01/2020,,504.32,0.0,0.0
F30855,6040,E,2.0,06:50.0,21/01/2020,21/01/2020 00:00,21/01/2020,,341.4,0.0,0.0
F30856,6040,E,2.0,09:23.0,21/01/2020,21/01/2020 00:00,21/01/2020,,770.1,0.0,0.0
F30857,5039,E,1.0,56:06.0,21/01/2020,21/01/2020 00:00,20/02/2020,,1900.0,0.0,0.0
F30858,6819,E,2.0,36:02.0,21/01/2020,21/01/2020 00:00,21/01/2020,,345.0,0.0,0.0
F30859,7024,E,2.0,24:43.0,21/01/2020,21/01/2020 00:00,21/01/2020,,637.0,0.0,0.0
F30860,7025,E,2.0,42:28.0,21/01/2020,21/01/2020 00:00,21/01/2020,,157.5,0.0,0.0
F30862,6949,E,3.0,03:01.0,21/01/2020,22/01/2020 00:00,21/01/2020,,5429.2,0.0,0.0
F30863,5271,E,3.0,15:15.0,22/01/2020,09/01/2020 00:00,21/02/2020,,3500.0,0.0,0.0
F30864,5165,E,1.0,54:50.0,22/01/2020,23/01/2020 00:00,21/02/2020,,12512.5,0.0,0.0
F30865,5258,E,2.0,40:22.0,22/01/2020,22/01/2020 00:00,22/01/2020,,282.76,0.0,0.0
F30867,466,E,1.0,32:08.0,22/01/2020,22/01/2020 00:00,22/03/2020,,1937.6,0.0,0.0
F30868,5804,E,2.0,44:11.0,22/01/2020,14/01/2020 00:00,22/01/2020,,834.23,0.0,0.0
F30869,7029,E,2.0,58:45.0,22/01/2020,22/01/2020 00:00,22/01/2020,,103.25,0.0,0.0
